City,Date,weather_time,weather_temperature_2m_max,weather_temperature_2m_min,weather_temperature_2m_mean,weather_relative_humidity_2m_max,weather_relative_humidity_2m_min,weather_relative_humidity_2m_mean,weather_precipitation_sum,weather_rain_sum,weather_snowfall_sum,weather_wind_speed_10m_max,weather_wind_speed_10m_mean,weather_wind_direction_10m_dominant,weather_wind_gusts_10m_max,weather_pressure_msl_mean,weather_sunshine_duration
Amritsar,2020-03-04,,24.1,12.0,18.0,92,46,72,0.0,0.0,0.0,9.6,4.5,96,16.6,1010.2,36299.29
Amritsar,2020-03-05,,19.8,13.0,15.4,97,69,87,15.2,15.2,0.0,20.2,11.1,81,42.1,1010.7,20184.52
Amritsar,2020-03-06,,17.1,13.1,14.4,95,80,91,16.3,16.3,0.0,25.7,13.1,100,51.1,1009.3,2796.62
Amritsar,2020-03-07,,18.1,11.4,14.1,95,75,89,6.2,6.2,0.0,16.9,12.7,114,35.6,1013.9,28086.66
Amritsar,2020-03-08,,21.4,11.4,15.3,96,53,81,0.0,0.0,0.0,12.0,7.5,49,22.0,1017.2,37965.52
Amritsar,2020-03-09,,21.7,10.1,14.8,91,45,72,0.0,0.0,0.0,14.6,10.9,301,31.0,1014.0,38443.21
Amritsar,2020-03-10,,22.3,8.1,15.0,95,48,73,0.0,0.0,0.0,10.4,5.1,347,12.2,1011.5,36756.27
Amritsar,2020-03-11,,19.5,10.7,14.6,95,66,83,15.4,15.4,0.0,14.7,11.5,92,44.3,1009.8,14725.8
Amritsar,2020-03-13,,20.4,11.9,14.8,97,67,85,6.1,6.1,0.0,21.1,11.8,90,38.5,1014.8,31414.92
Amritsar,2020-03-14,,18.3,10.3,13.8,99,71,88,5.0,5.0,0.0,11.0,6.6,68,29.2,1016.8,30757.19
Amritsar,2020-03-15,,21.1,9.6,14.7,100,57,83,0.1,0.1,0.0,9.7,5.0,335,15.8,1018.2,35102.29
Amritsar,2020-03-16,,22.8,10.3,16.1,93,57,79,0.0,0.0,0.0,10.1,7.3,287,18.0,1017.0,38541.61
Amritsar,2020-03-17,,24.9,12.1,17.9,91,50,76,0.0,0.0,0.0,10.5,8.4,290,23.8,1016.4,39298.06
Amritsar,2020-03-18,,24.0,12.8,18.5,93,62,79,1.5,1.5,0.0,10.3,7.2,303,23.8,1014.9,37855.38
Amritsar,2020-03-19,,25.5,12.9,19.2,96,43,75,0.0,0.0,0.0,8.6,5.3,3,22.3,1011.6,38917.3
Amritsar,2020-03-20,,26.5,12.5,19.2,96,50,79,0.2,0.2,0.0,8.2,5.6,41,23.0,1010.8,27872.84
Amritsar,2020-03-21,,25.3,15.1,19.2,93,52,78,0.7,0.7,0.0,13.7,8.0,8,29.9,1011.5,31405.71
Amritsar,2020-03-22,,26.1,13.3,19.3,94,44,69,0.0,0.0,0.0,10.4,7.6,339,24.8,1013.3,38837.27
Amritsar,2020-03-23,,27.0,13.2,20.3,91,42,69,0.0,0.0,0.0,8.9,5.1,346,16.2,1012.3,39339.85
Amritsar,2020-03-24,,23.4,15.4,19.6,93,63,81,3.2,3.2,0.0,16.0,9.0,68,38.2,1011.8,27130.15
Amritsar,2020-03-25,,26.2,14.0,19.5,95,52,76,0.0,0.0,0.0,8.9,5.7,4,17.3,1012.4,28126.09
Amritsar,2020-03-26,,25.6,14.3,20.3,93,49,71,0.0,0.0,0.0,13.6,8.3,301,28.8,1012.9,23741.31
Amritsar,2020-03-27,,21.3,15.6,18.2,97,75,91,26.7,26.7,0.0,23.4,11.8,178,46.1,1012.6,10544.89
Amritsar,2020-03-28,,23.8,14.4,18.3,99,55,81,1.0,1.0,0.0,13.6,7.5,100,33.8,1015.6,37636.04
Amritsar,2020-03-29,,25.6,13.3,18.8,94,45,73,0.0,0.0,0.0,12.7,9.1,322,27.0,1013.7,41526.55
Amritsar,2020-03-30,,26.4,12.9,18.9,91,44,72,0.0,0.0,0.0,10.6,7.9,320,22.7,1013.2,31729.88
Amritsar,2020-03-31,,25.3,14.0,18.8,90,52,77,3.3,3.3,0.0,20.8,11.8,29,37.8,1012.0,12741.42
Amritsar,2020-04-01,,27.2,14.1,20.5,84,43,66,0.0,0.0,0.0,16.1,9.6,350,31.3,1012.1,42117.19
Amritsar,2020-04-02,,26.3,14.6,19.8,84,35,60,0.0,0.0,0.0,17.6,9.7,342,30.6,1012.0,42360.4
Amritsar,2020-04-03,,27.4,12.8,19.5,90,32,64,0.0,0.0,0.0,11.5,8.8,317,25.6,1012.7,42471.48
Amritsar,2020-04-04,,28.6,13.0,20.9,89,38,64,0.0,0.0,0.0,10.0,7.3,343,23.0,1012.3,42582.14
Amritsar,2020-04-05,,28.7,15.1,21.5,93,38,67,0.1,0.1,0.0,18.8,7.0,54,34.6,1012.6,39985.89
Amritsar,2020-04-12,,33.8,18.8,25.8,71,25,51,0.0,0.0,0.0,10.4,7.8,332,22.7,1010.1,43200.0
Amritsar,2020-04-13,,35.6,21.3,27.4,75,25,53,0.0,0.0,0.0,11.8,6.9,353,26.6,1007.9,43200.0
Amritsar,2020-04-14,,36.0,20.3,27.5,83,29,55,0.1,0.1,0.0,22.8,8.9,95,46.8,1007.4,37848.64
Amritsar,2020-04-15,,35.0,22.9,28.3,69,29,47,0.3,0.3,0.0,23.1,13.2,91,46.8,1008.0,41592.58
Amritsar,2020-04-16,,34.6,19.2,27.2,73,20,46,0.0,0.0,0.0,9.9,7.3,339,24.1,1007.5,39600.0
Amritsar,2020-04-17,,25.3,19.1,23.0,80,43,63,7.2,7.2,0.0,24.4,11.4,46,43.9,1008.2,7645.5
Amritsar,2020-04-18,,29.1,16.7,22.0,93,44,71,10.4,10.4,0.0,16.0,9.6,37,42.5,1010.3,42962.17
Amritsar,2020-04-19,,30.5,17.9,23.1,87,31,63,0.0,0.0,0.0,21.1,8.4,340,41.8,1009.2,43200.0
Amritsar,2020-04-20,,29.6,16.8,22.7,88,27,62,0.4,0.4,0.0,14.8,7.5,45,27.4,1009.6,20907.53
Amritsar,2020-04-21,,30.0,15.8,22.7,93,32,60,0.0,0.0,0.0,16.2,7.0,18,35.3,1010.1,42828.27
Amritsar,2020-04-22,,31.5,16.6,24.6,89,29,55,0.0,0.0,0.0,9.2,5.7,360,21.6,1008.0,43200.0
Amritsar,2020-04-23,,33.2,18.2,25.7,81,24,52,0.0,0.0,0.0,12.2,7.4,27,25.2,1006.7,42150.42
Amritsar,2020-04-24,,34.4,18.9,27.1,79,24,49,0.0,0.0,0.0,10.3,5.6,55,21.2,1005.2,42681.31
Amritsar,2020-04-25,,33.9,21.2,26.8,69,27,50,0.0,0.0,0.0,9.1,5.3,44,35.6,1005.8,27698.02
Amritsar,2020-04-26,,31.7,20.7,25.4,81,37,62,5.5,5.5,0.0,14.8,8.9,93,32.0,1008.3,35728.68
Amritsar,2020-04-27,,27.9,19.7,23.3,91,53,72,9.7,9.7,0.0,23.6,15.5,93,46.8,1012.3,35343.18
Amritsar,2020-04-28,,30.9,18.7,25.0,91,41,64,0.0,0.0,0.0,10.3,6.5,73,25.9,1012.4,42413.96
Amritsar,2020-04-29,,34.6,20.2,27.2,81,32,57,0.0,0.0,0.0,10.0,5.9,313,24.8,1008.4,42973.18
Amritsar,2020-04-30,,36.1,21.5,28.2,86,26,53,0.5,0.5,0.0,14.8,5.8,69,32.4,1008.0,38885.72
Amritsar,2020-05-01,,39.0,19.5,29.3,92,18,51,0.0,0.0,0.0,14.2,6.0,80,26.3,1005.8,40467.17
Amritsar,2020-05-02,,34.6,23.7,28.4,69,36,56,0.0,0.0,0.0,20.2,11.5,100,39.6,1005.4,29018.46
Amritsar,2020-05-03,,34.2,21.4,26.4,81,29,58,2.0,2.0,0.0,27.0,13.5,14,48.2,1007.6,27457.97
Amritsar,2020-05-04,,33.9,20.0,26.8,94,33,60,1.2,1.2,0.0,14.6,4.6,14,30.6,1008.7,37540.4
Amritsar,2020-05-05,,34.3,21.4,27.5,75,20,47,0.1,0.1,0.0,17.6,7.8,332,48.6,1007.6,40373.43
Amritsar,2020-05-06,,33.6,18.9,25.7,72,25,49,0.1,0.1,0.0,19.8,8.3,42,43.2,1007.0,33044.92
Amritsar,2020-05-07,,35.2,18.5,27.0,79,21,46,0.0,0.0,0.0,13.2,7.6,45,26.6,1007.4,43200.0
Amritsar,2020-05-08,,37.3,19.8,28.7,67,20,41,0.0,0.0,0.0,15.5,7.6,2,34.6,1005.2,42958.8
Amritsar,2020-05-09,,37.8,22.6,29.8,58,20,40,0.0,0.0,0.0,17.3,6.8,82,59.8,1005.9,29855.61
Amritsar,2020-05-10,,37.1,22.4,29.3,70,26,45,0.2,0.2,0.0,23.3,11.1,91,51.5,1007.1,39600.0
Amritsar,2020-05-11,,35.6,23.2,28.8,75,31,50,0.2,0.2,0.0,16.7,11.2,106,36.4,1007.8,32400.0
Amritsar,2020-05-12,,35.8,22.8,29.3,75,31,52,0.0,0.0,0.0,9.9,5.1,102,17.6,1007.7,38480.68
Amritsar,2020-05-13,,34.6,25.1,29.3,65,30,49,0.3,0.3,0.0,14.1,7.1,323,25.2,1006.3,37035.7
Amritsar,2020-05-14,,33.0,22.1,26.3,80,42,63,0.5,0.5,0.0,18.9,8.0,88,38.5,1006.8,18431.4
Amritsar,2020-05-15,,35.9,20.1,27.8,83,23,50,0.0,0.0,0.0,14.8,10.7,317,32.4,1006.5,43200.0
Amritsar,2020-05-16,,37.4,21.6,29.2,78,19,43,0.0,0.0,0.0,17.6,7.6,311,35.6,1004.6,43200.0
Amritsar,2020-05-17,,37.8,22.3,29.9,62,14,35,0.0,0.0,0.0,13.0,8.0,326,26.3,1003.0,39852.44
Amritsar,2020-05-18,,37.9,20.4,29.3,57,13,32,0.0,0.0,0.0,19.8,9.5,358,41.4,1002.7,43200.0
Amritsar,2020-05-19,,35.1,20.4,28.2,55,17,32,0.0,0.0,0.0,16.7,9.3,334,37.8,1003.0,42831.37
Amritsar,2020-05-20,,38.4,20.5,29.7,55,14,31,0.0,0.0,0.0,15.4,9.1,320,31.3,1001.7,43200.0
Amritsar,2020-05-21,,40.8,21.3,31.2,51,10,28,0.0,0.0,0.0,16.8,10.5,311,37.1,999.8,43200.0
Amritsar,2020-05-22,,41.9,22.3,32.6,51,12,29,0.0,0.0,0.0,10.6,6.1,28,20.5,999.4,42878.13
Amritsar,2020-05-23,,42.3,25.6,33.8,52,13,29,0.0,0.0,0.0,27.1,12.2,90,53.3,1000.8,39600.0
Amritsar,2020-05-24,,40.7,25.0,33.4,49,15,30,0.0,0.0,0.0,11.6,8.4,346,28.8,1002.5,43200.0
Amritsar,2020-05-25,,43.0,26.1,34.3,46,11,27,0.0,0.0,0.0,15.4,9.6,321,36.7,1000.9,43200.0
Amritsar,2020-05-26,,43.5,25.5,34.7,45,13,28,0.0,0.0,0.0,17.8,8.7,339,37.8,999.2,42644.83
Amritsar,2020-05-27,,43.0,26.0,34.3,48,14,29,0.0,0.0,0.0,20.9,7.4,74,43.9,997.9,41254.82
Amritsar,2020-05-28,,40.7,27.3,32.2,69,24,38,5.5,5.5,0.0,28.1,14.2,103,55.1,998.6,32375.73
Amritsar,2020-05-29,,34.6,25.7,30.0,69,35,51,0.2,0.2,0.0,27.3,15.3,118,56.2,1002.5,40316.3
Amritsar,2020-05-30,,33.4,22.7,26.9,92,43,69,14.5,14.5,0.0,18.1,12.6,98,37.1,1005.1,39451.19
Amritsar,2020-05-31,,30.3,22.3,25.8,94,53,70,6.5,6.5,0.0,18.3,9.5,108,37.8,1007.0,30368.62
Amritsar,2020-06-01,,31.6,21.3,26.2,89,45,67,1.5,1.5,0.0,11.6,6.0,64,32.8,1008.0,42786.18
Amritsar,2020-06-02,,34.1,21.5,28.0,90,37,60,0.0,0.0,0.0,7.9,4.9,23,23.0,1005.7,40840.59
Amritsar,2020-06-03,,34.3,22.8,28.3,79,36,56,0.4,0.4,0.0,15.3,4.7,9,36.7,1003.9,37065.49
Amritsar,2020-06-04,,35.2,23.0,29.0,81,30,54,0.8,0.8,0.0,25.7,7.3,36,52.6,1002.6,36110.47
Amritsar,2020-06-05,,34.5,24.0,28.8,70,35,53,1.5,1.5,0.0,12.8,6.3,114,22.7,1002.2,39934.5
Amritsar,2020-06-06,,30.8,23.5,26.1,85,50,70,4.0,4.0,0.0,17.4,10.4,69,35.6,1002.9,27269.35
Amritsar,2020-06-07,,34.1,22.5,28.2,85,39,61,0.0,0.0,0.0,11.0,5.0,90,27.4,1002.2,43065.78
Amritsar,2020-06-08,,36.8,24.5,30.4,77,34,55,0.0,0.0,0.0,7.3,5.0,79,19.4,1001.2,43200.0
Amritsar,2020-06-12,,39.5,26.4,32.8,74,28,50,0.0,0.0,0.0,13.1,6.8,29,25.2,998.2,43200.0
Amritsar,2020-06-13,,38.0,26.4,31.9,69,27,47,0.0,0.0,0.0,18.2,8.8,8,40.0,999.0,42884.58
Amritsar,2020-06-14,,39.5,25.8,32.9,66,25,43,0.0,0.0,0.0,14.6,7.9,313,30.6,1000.2,43200.0
Amritsar,2020-06-15,,40.7,26.3,33.6,63,17,38,0.0,0.0,0.0,13.8,6.4,307,28.4,997.9,43200.0
Amritsar,2020-06-16,,41.1,26.2,33.6,66,16,39,0.0,0.0,0.0,11.9,7.4,80,26.3,995.6,43200.0
Amritsar,2020-06-17,,41.1,26.7,33.9,67,18,43,0.0,0.0,0.0,13.8,7.6,114,30.2,994.6,43200.0
Amritsar,2020-06-18,,41.8,28.0,34.6,66,22,45,0.0,0.0,0.0,11.5,7.7,86,25.9,995.4,42461.83
Amritsar,2020-06-19,,40.2,28.4,34.0,70,25,48,0.0,0.0,0.0,15.9,9.0,100,31.0,997.2,40267.27
Amritsar,2020-06-20,,39.9,28.3,33.8,69,28,48,0.0,0.0,0.0,12.1,7.6,84,38.5,998.5,40002.08
Amritsar,2020-06-22,,38.6,27.8,32.7,75,36,58,0.0,0.0,0.0,18.4,10.3,123,37.4,998.4,42965.27
Amritsar,2020-06-23,,38.1,29.0,33.3,72,41,56,0.0,0.0,0.0,14.3,10.6,114,31.0,1001.0,41053.09
Amritsar,2020-06-24,,35.7,28.1,32.3,76,50,61,0.1,0.1,0.0,12.8,10.3,113,30.6,1002.3,40190.89
Amritsar,2020-06-25,,34.4,28.0,30.1,88,55,73,4.1,4.1,0.0,10.2,4.3,70,22.0,1000.3,28658.96
Amritsar,2020-06-26,,36.7,26.5,31.4,88,42,64,0.0,0.0,0.0,8.6,5.1,184,22.7,998.7,43200.0
Amritsar,2020-06-28,,39.4,26.9,33.2,86,39,63,1.6,1.6,0.0,22.8,6.5,89,55.1,996.7,42959.04
Amritsar,2020-06-29,,37.5,27.1,31.5,87,48,69,12.4,12.4,0.0,16.0,7.2,73,35.6,998.8,38142.01
Amritsar,2020-06-30,,36.8,28.2,31.8,84,46,68,0.0,0.0,0.0,14.9,6.7,122,30.6,1000.3,43200.0
Amritsar,2020-07-01,,36.1,28.0,32.1,79,49,66,2.2,2.2,0.0,7.9,5.5,162,21.6,999.4,43122.72
Chandigarh,2019-09-03,,32.4,25.5,28.8,91,67,82,1.2,1.2,0.0,9.8,4.8,329,20.5,1000.8,42494.92
Chandigarh,2019-09-04,,31.3,25.4,27.9,93,73,85,3.0,3.0,0.0,14.3,7.5,141,30.6,1000.8,35019.17
Chandigarh,2019-09-19,,29.7,24.2,26.4,87,65,77,0.1,0.1,0.0,18.6,11.2,137,34.9,1010.8,39467.95
Chandigarh,2019-09-20,,30.9,22.7,26.5,92,63,78,0.1,0.1,0.0,10.2,4.6,350,23.8,1008.9,39474.69
Chandigarh,2019-09-21,,29.7,23.0,26.3,87,66,78,0.6,0.6,0.0,10.0,4.5,107,18.4,1007.7,38414.54
Chandigarh,2019-09-22,,30.2,23.0,26.1,91,64,78,0.6,0.6,0.0,12.3,7.1,126,40.0,1009.5,37997.17
Chandigarh,2019-09-23,,30.5,22.2,26.2,93,57,77,0.4,0.4,0.0,7.5,4.9,357,18.7,1010.9,39521.0
Chandigarh,2019-09-24,,30.8,23.3,26.9,87,60,75,0.0,0.0,0.0,8.6,4.7,81,18.0,1011.0,39392.39
Chandigarh,2019-09-25,,30.0,24.0,27.0,89,64,77,0.5,0.5,0.0,10.0,5.8,121,19.4,1012.5,39092.25
Chandigarh,2019-09-26,,29.6,23.9,26.4,91,66,78,6.9,6.9,0.0,14.5,6.4,56,24.8,1013.1,34496.56
Chandigarh,2019-09-27,,28.4,22.9,25.4,96,70,85,6.5,6.5,0.0,12.4,6.3,136,22.7,1012.0,24852.6
Chandigarh,2019-09-28,,28.4,23.1,24.9,95,69,85,15.8,15.8,0.0,14.6,6.2,135,28.8,1010.4,33503.3
Chandigarh,2019-09-29,,26.3,22.8,23.9,93,74,83,13.1,13.1,0.0,15.9,8.4,106,26.6,1011.2,19110.93
Chandigarh,2019-10-01,,26.8,21.0,23.7,94,72,85,2.0,2.0,0.0,15.0,8.5,136,30.6,1009.2,37078.6
Chandigarh,2019-10-02,,28.8,20.7,24.2,92,65,80,0.3,0.3,0.0,14.7,6.9,350,28.8,1009.7,39009.74
Chandigarh,2019-10-03,,29.3,20.5,24.7,94,63,80,0.0,0.0,0.0,10.6,6.2,68,21.2,1009.6,38972.38
Chandigarh,2019-10-04,,27.2,20.5,23.6,95,71,82,0.4,0.4,0.0,12.2,7.3,335,27.7,1010.5,31143.61
Chandigarh,2019-10-05,,28.5,19.9,23.9,91,57,76,0.0,0.0,0.0,17.9,13.3,325,34.6,1010.0,38896.4
Chandigarh,2019-10-06,,28.4,20.5,23.9,91,64,76,0.0,0.0,0.0,14.8,11.7,325,28.4,1010.8,35257.74
Chandigarh,2019-10-07,,28.4,21.6,24.0,90,62,77,0.0,0.0,0.0,19.9,13.3,323,38.9,1012.1,22534.2
Chandigarh,2019-10-08,,27.9,19.6,23.3,87,59,76,0.0,0.0,0.0,12.4,8.3,328,23.0,1011.4,38779.28
Chandigarh,2019-10-09,,27.7,19.6,23.2,89,55,75,0.0,0.0,0.0,7.3,4.5,28,17.3,1012.1,38588.61
Chandigarh,2019-10-10,,28.5,18.3,23.2,86,53,70,0.0,0.0,0.0,10.0,6.0,342,19.8,1011.5,38699.38
Chandigarh,2019-10-11,,28.7,18.0,23.3,87,56,73,0.0,0.0,0.0,10.7,6.1,348,21.2,1010.6,38658.88
Chandigarh,2019-10-12,,28.9,18.4,23.4,88,54,73,0.0,0.0,0.0,11.5,6.0,348,22.7,1011.5,38617.98
Chandigarh,2019-10-13,,28.9,17.9,23.5,86,54,73,0.0,0.0,0.0,15.8,8.3,327,30.2,1011.9,38576.68
Chandigarh,2019-10-14,,29.2,19.1,23.9,88,57,75,0.0,0.0,0.0,13.5,7.0,343,31.7,1012.5,38506.8
Chandigarh,2019-10-15,,28.8,19.1,23.7,88,59,76,0.5,0.5,0.0,9.2,5.1,75,23.8,1013.7,38315.0
Chandigarh,2019-10-16,,29.2,18.9,23.7,88,55,72,0.0,0.0,0.0,7.8,5.0,66,19.8,1014.0,38098.39
Chandigarh,2019-10-17,,29.2,19.6,23.5,83,50,70,0.2,0.2,0.0,9.2,5.7,97,24.1,1014.0,36413.77
Chandigarh,2019-10-18,,29.1,18.2,23.0,81,48,68,0.2,0.2,0.0,12.2,6.5,46,22.3,1014.3,23889.92
Chandigarh,2019-10-19,,29.6,17.9,23.1,85,37,62,0.0,0.0,0.0,14.7,7.2,343,28.1,1014.9,37462.56
Chandigarh,2019-10-20,,29.1,17.7,22.8,73,40,59,0.0,0.0,0.0,14.3,9.7,331,27.0,1014.4,37525.95
Chandigarh,2019-10-21,,27.3,17.1,22.0,74,48,63,0.0,0.0,0.0,14.8,11.2,329,30.6,1012.7,37453.41
Chandigarh,2019-10-22,,28.4,18.8,22.9,69,42,57,0.0,0.0,0.0,19.9,14.8,326,38.5,1009.4,37248.81
Chandigarh,2019-10-23,,28.7,17.6,22.6,79,41,62,0.0,0.0,0.0,15.7,9.4,330,30.2,1008.9,37047.35
Chandigarh,2019-10-24,,27.7,17.5,22.2,82,51,66,0.0,0.0,0.0,10.9,6.7,29,22.7,1010.8,36849.25
Chandigarh,2019-10-25,,27.4,17.5,22.0,77,53,68,0.2,0.2,0.0,15.1,7.9,78,29.9,1012.2,36388.83
Chandigarh,2019-10-26,,27.1,17.0,22.0,84,53,70,0.0,0.0,0.0,11.5,6.8,358,22.3,1013.5,36337.05
Chandigarh,2019-10-27,,27.6,15.7,21.7,82,47,66,0.0,0.0,0.0,13.6,7.3,342,23.4,1012.5,36275.88
Chandigarh,2019-10-28,,28.1,16.8,21.9,89,48,71,0.0,0.0,0.0,11.8,6.1,337,23.4,1013.1,36091.02
Chandigarh,2019-10-29,,28.4,17.3,22.5,90,49,72,0.0,0.0,0.0,13.4,7.5,339,28.4,1013.8,34191.39
Chandigarh,2019-10-30,,28.4,17.8,22.8,83,51,69,0.0,0.0,0.0,19.6,10.2,327,37.8,1012.6,33473.93
Chandigarh,2019-10-31,,29.1,18.1,23.5,85,48,65,0.0,0.0,0.0,18.4,11.5,330,36.4,1011.7,35556.95
Chandigarh,2019-11-01,,27.6,16.2,22.4,82,52,64,0.0,0.0,0.0,13.7,8.1,338,25.9,1012.1,31553.42
Chandigarh,2019-11-02,,25.9,16.9,21.4,82,62,71,0.1,0.1,0.0,11.3,7.9,330,23.4,1013.5,22682.53
Chandigarh,2019-11-03,,27.3,17.3,21.3,79,49,68,0.0,0.0,0.0,12.6,8.5,332,24.5,1014.4,33946.57
Chandigarh,2019-11-04,,26.7,16.9,21.3,76,46,60,0.0,0.0,0.0,17.1,12.7,325,32.4,1013.9,34862.1
Chandigarh,2019-11-05,,27.0,18.5,21.8,67,41,57,0.0,0.0,0.0,20.6,14.2,327,39.6,1010.7,34991.54
Chandigarh,2019-11-06,,27.3,16.5,21.2,75,37,57,0.0,0.0,0.0,10.4,5.8,48,15.1,1009.1,33902.36
Chandigarh,2019-11-07,,20.8,15.5,18.5,86,57,71,20.3,20.3,0.0,23.2,8.8,79,57.6,1011.5,11391.98
Chandigarh,2019-11-08,,23.4,15.3,19.0,88,56,71,1.5,1.5,0.0,16.1,8.9,341,37.1,1014.5,33201.45
Chandigarh,2019-11-15,,24.7,17.0,20.4,81,45,63,0.0,0.0,0.0,16.9,10.1,334,31.3,1015.7,19650.31
Chandigarh,2019-11-16,,27.9,16.5,21.1,79,34,56,0.0,0.0,0.0,24.7,16.0,332,45.4,1015.0,33207.96
Chandigarh,2019-11-17,,25.5,16.3,20.0,76,44,60,0.0,0.0,0.0,19.0,17.0,323,36.0,1015.0,33327.66
Chandigarh,2019-11-18,,23.4,14.7,18.2,87,47,71,0.0,0.0,0.0,17.6,12.6,319,35.6,1014.0,33325.73
Chandigarh,2019-11-23,,23.4,16.9,19.6,77,53,63,0.0,0.0,0.0,17.3,13.2,325,32.8,1015.9,29257.76
Chandigarh,2019-11-24,,25.8,14.7,19.3,78,32,57,0.0,0.0,0.0,12.0,9.2,342,23.4,1015.4,32972.53
Chandigarh,2019-11-25,,23.0,12.9,17.1,70,35,57,0.0,0.0,0.0,8.7,5.5,7,15.1,1016.4,33085.67
Chandigarh,2019-11-26,,22.8,13.1,18.0,79,45,61,0.0,0.0,0.0,14.4,7.0,35,24.5,1016.8,25200.0
Chandigarh,2019-11-27,,22.9,14.1,18.3,86,45,61,1.4,1.4,0.0,14.2,7.6,114,33.8,1015.8,32226.62
Chandigarh,2019-11-28,,20.7,13.9,16.4,95,59,80,4.9,4.9,0.0,12.7,6.3,313,29.5,1017.7,32071.15
Chandigarh,2019-11-29,,20.6,13.1,16.1,92,57,77,1.7,1.7,0.0,10.7,5.6,346,32.4,1017.5,32752.59
Chandigarh,2019-11-30,,21.4,10.4,15.3,87,49,70,0.0,0.0,0.0,8.1,5.5,341,18.4,1016.8,32974.04
Chandigarh,2019-12-01,,21.0,10.2,15.0,91,51,75,0.0,0.0,0.0,9.7,7.6,332,22.3,1016.2,32974.37
Chandigarh,2019-12-02,,20.7,11.4,15.3,92,53,74,0.0,0.0,0.0,15.3,10.9,322,31.0,1016.9,32974.77
Chandigarh,2019-12-03,,20.8,10.0,14.2,89,52,74,0.0,0.0,0.0,11.7,7.2,328,25.6,1016.5,33084.79
Chandigarh,2019-12-04,,19.9,9.3,13.9,85,42,65,0.0,0.0,0.0,8.2,4.6,57,16.2,1018.9,32497.9
Chandigarh,2019-12-05,,20.1,9.3,14.4,91,52,71,0.0,0.0,0.0,7.9,5.5,65,20.9,1021.4,32889.51
Chandigarh,2019-12-06,,22.8,10.1,15.5,91,45,73,0.0,0.0,0.0,8.8,5.6,352,18.0,1020.1,32843.94
Chandigarh,2019-12-07,,22.5,11.1,15.9,87,40,65,0.0,0.0,0.0,9.0,4.3,348,18.0,1019.1,32908.54
Chandigarh,2019-12-08,,21.7,9.6,14.8,80,40,65,0.0,0.0,0.0,10.6,5.6,330,21.2,1018.8,32864.0
Chandigarh,2019-12-09,,20.2,9.0,14.1,90,41,67,0.1,0.1,0.0,10.1,7.2,343,18.7,1018.1,28931.04
Chandigarh,2019-12-10,,18.9,8.9,13.0,91,54,76,0.0,0.0,0.0,10.1,6.3,338,19.1,1015.5,32352.1
Chandigarh,2019-12-11,,19.7,9.3,14.4,91,55,76,0.0,0.0,0.0,8.4,5.0,105,22.3,1014.2,30251.38
Chandigarh,2019-12-12,,17.6,13.1,14.7,94,62,80,10.0,10.0,0.0,30.1,12.2,132,61.9,1013.3,5655.85
Chandigarh,2019-12-13,,14.7,11.6,13.2,95,65,83,29.0,29.0,0.0,31.1,22.1,147,58.7,1013.3,7789.83
Chandigarh,2019-12-14,,16.3,9.5,12.6,96,61,82,2.7,2.7,0.0,13.0,7.2,140,28.1,1020.7,31986.9
Chandigarh,2019-12-15,,17.3,8.7,12.5,90,52,77,0.0,0.0,0.0,9.8,6.3,325,16.9,1019.5,32459.27
Chandigarh,2019-12-16,,17.9,8.1,11.9,93,55,78,0.0,0.0,0.0,12.2,8.3,322,21.2,1019.3,32652.88
Chandigarh,2019-12-17,,17.5,8.0,11.6,94,60,83,0.0,0.0,0.0,16.0,11.4,322,31.3,1020.3,32500.99
Chandigarh,2019-12-18,,16.8,7.2,10.9,93,57,80,0.0,0.0,0.0,12.5,8.1,317,26.3,1019.2,32702.43
Chandigarh,2019-12-19,,14.4,6.5,9.9,100,66,86,0.0,0.0,0.0,11.8,6.4,301,22.0,1018.6,28812.42
Chandigarh,2019-12-20,,16.1,6.7,11.2,100,71,89,3.8,3.8,0.0,10.1,6.1,304,21.6,1016.0,26783.52
Chandigarh,2019-12-21,,17.8,8.7,12.3,97,58,83,0.0,0.0,0.0,12.0,8.4,328,24.8,1016.9,32736.02
Chandigarh,2019-12-22,,18.8,8.0,12.3,96,60,81,0.0,0.0,0.0,15.7,11.0,327,29.5,1017.9,32711.3
Chandigarh,2019-12-23,,16.3,6.7,10.6,97,65,82,0.0,0.0,0.0,13.4,7.3,323,23.8,1016.9,31943.85
Chandigarh,2019-12-24,,15.3,7.1,10.1,98,66,84,0.0,0.0,0.0,11.5,6.0,318,20.5,1019.6,32427.9
Chandigarh,2019-12-25,,14.7,6.4,9.3,98,68,86,0.0,0.0,0.0,15.3,10.1,312,27.4,1018.2,32557.47
Chandigarh,2019-12-26,,13.7,5.9,8.6,100,66,87,0.0,0.0,0.0,13.7,10.2,313,29.2,1017.7,29483.12
Chandigarh,2019-12-27,,12.9,4.3,7.8,99,71,91,0.0,0.0,0.0,9.4,6.2,313,18.7,1019.1,29850.23
Chandigarh,2019-12-28,,11.4,4.2,6.8,99,73,91,0.0,0.0,0.0,8.7,5.9,237,16.9,1019.9,31039.34
Chandigarh,2019-12-29,,14.3,5.3,8.6,97,67,88,0.0,0.0,0.0,9.0,5.2,319,16.9,1020.4,32285.73
